"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","비상시설위치","시설구분명","시설명건물명","해제일자",
"424","민방위대피시설","11_46_02_P","3300000","3300000-S198900003","19891204","","01","영업/정상","18","사용중","","","","","","122","","부산광역시 동래구 복천동 72번지 8호","부산광역시 동래구 동래로179번길 31 (복천동, 동래교육지원청)","47804","동래교육지원청","20201217104248","U","2020-12-19 02:40:00.0","","390279.965020523","191548.424681525","부산광역시 동래구 복천동 72번지 8호","공공시설","동래교육지원청","",
"425","민방위대피시설","11_46_02_P","3300000","3300000-S198900005","19891204","","01","영업/정상","18","사용중","","","","","","5334","","부산광역시 동래구 복천동 500번지 1호","부산광역시 동래구 복천로5번길 34 (우성베스토피아)","47803","우성베스토피아","20201217104557","U","2020-12-19 02:40:00.0","","390073.926684164","191730.637114022","부산광역시 동래구 복천동 500번지 1호","공공시설","우성베스토피아","",
"426","민방위대피시설","11_46_02_P","3300000","3300000-S199600007","19961204","","01","영업/정상","18","사용중","","","","","","4003","","부산광역시 동래구 복천동 446번지 1호","부산광역시 동래구 복천로5번길 31 (동래복천현대아파트)","47803","현대아파트","20201217104827","U","2020-12-19 02:40:00.0","","389918.243432113","191779.614035445","부산광역시 동래구 복천동 446번지 1호","공공시설","현대아파트","",
"427","민방위대피시설","11_46_02_P","3300000","3300000-S201100005","20070301","","01","영업/정상","18","사용중","","","","","","5220","","부산광역시 동래구 명륜동 753번지","부산광역시 동래구 동래로 53 (명륜쌍용예가)","47743","명륜쌍용예가","20200918100953","U","2020-09-20 02:40:00.0","","389372.530980569","192118.550931351","부산광역시 동래구 명륜동 753번지","공공시설","명륜쌍용예가","",
"428","민방위대피시설","11_46_02_P","3300000","3300000-S198500003","19851205","","01","영업/정상","18","사용중","","","","","","8765","","부산광역시 동래구 온천동 707번지","부산광역시 동래구 충렬대로107번길 54 (럭키아파트)","47732","럭키아파트","20220217133205","U","2022-02-19 02:40:00.0","","388918.011079059","191892.623575025","부산광역시 동래구 온천동 707번지","공공시설","럭키아파트","",
"429","민방위대피시설","11_46_02_P","3300000","3300000-S200200008","20020424","","01","영업/정상","18","사용중","","","","","","201","","부산광역시 동래구 사직동 50번지 16호","부산광역시 동래구 석사로 19 (사직동, 사직제1동주민센터)","47856","사직1동 행정복지센터","20220621152233","U","2022-06-23 02:40:00.0","","387714.043164593","190807.49891495","부산광역시 동래구 사직동 50번지 16호","공공시설","사직1동 행정복지센터","",
"430","민방위대피시설","11_46_02_P","3300000","3300000-S200500002","20050430","","01","영업/정상","18","사용중","","","","","","627","","부산광역시 동래구 명륜동 702번지 54호","부산광역시 동래구 명륜로187번길 56 (명륜동, 동래구보건소)","47741","동래구보건소","20201217105726","U","2020-12-19 02:40:00.0","","389321.819108834","192223.544461484","부산광역시 동래구 명륜동 702번지 54호","공공시설","동래구보건소","",
"431","민방위대피시설","11_46_02_P","3300000","3300000-S201100009","20110705","","01","영업/정상","18","사용중","","","","","","520","","부산광역시 동래구 명장동 57번지 39호","부산광역시 동래구 반송로 지하 281 (명장동, 도시철도명장역)","47751","명장1동 방면 명장역","20201217164616","U","2020-12-19 02:40:00.0","","391327.762942362","191547.001273766","부산광역시 동래구 명장동 57번지 39호","공공시설","명장1동 방면 명장역","",
"432","민방위대피시설","11_46_02_P","3300000","3300000-S201100010","20110705","","01","영업/정상","18","사용중","","","","","","2126","","부산광역시 동래구 낙민동 205번지 4호","부산광역시 동래구 충렬대로 지하 285 (낙민동, 도시철도 낙민역)","47812","지하철 낙민역","20220621112719","U","2022-06-23 02:40:00.0","","390310.209662749","191015.340157443","부산광역시 동래구 낙민동 205번지 4호","공공시설","지하철 낙민역","",
"433","민방위대피시설","11_46_02_P","3300000","3300000-S199700013","19971205","","01","영업/정상","18","사용중","","","","","","733","","부산광역시 동래구 온천동 1133번지 2호","부산광역시 동래구 쇠미로221번길 13 (온천동, 삼협아파트)","47718","삼협아파트","20201217142644","U","2020-12-19 02:40:00.0","","387869.214476809","192053.464196812","부산광역시 동래구 온천동 1133번지 2호","공공시설","삼협아파트","",
"434","민방위대피시설","11_46_02_P","3300000","3300000-S199700015","19971205","","01","영업/정상","18","사용중","","","","","","363","","부산광역시 동래구 온천동 1208번지 9호","부산광역시 동래구 쇠미로214번길 20 (온천동)","47846","국제도덕협회","20201217143723","U","2020-12-19 02:40:00.0","","387970.464345483","191912.078621052","부산광역시 동래구 온천동 1208번지 9호","공공시설","국제도덕협회","",
"435","민방위대피시설","11_46_02_P","3300000","3300000-S197900015","19791126","","01","영업/정상","18","사용중","","","","","","1468","","부산광역시 동래구 수안동 6번지 1호","부산광역시 동래구 명륜로75번길 31 (새동래아파트)","47819","새동래1차아파트","20220621093246","U","2022-06-23 02:40:00.0","","389551.579403622","190976.286069305","부산광역시 동래구 수안동 6번지 1호","공공시설","새동래1차아파트","",
"436","민방위대피시설","11_46_02_P","3300000","3300000-S199600021","19961125","","01","영업/정상","18","사용중","","","","","","416","","부산광역시 동래구 수안동 666번지 1호","부산광역시 동래구 충렬대로200번길 25 (한진타운)","47816","한진타운","20220621111338","U","2022-06-23 02:40:00.0","","389373.870025182","191162.748267939","부산광역시 동래구 수안동 666번지 1호","공공시설","한진타운","",
"437","민방위대피시설","11_46_02_P","3300000","3300000-S199400011","19941125","","01","영업/정상","18","사용중","","","","","","731","","부산광역시 동래구 낙민동 91번지 2호","부산광역시 동래구 안남로31번길 10 (중앙하이츠아파트)","47893","중앙하이츠1차아파트","20220621114353","U","2022-06-23 02:40:00.0","","390868.502728339","190431.322878133","부산광역시 동래구 낙민동 91번지 2호","공공시설","중앙하이츠1차아파트","",
"438","민방위대피시설","11_46_02_P","3300000","3300000-S198600012","19861205","","01","영업/정상","18","사용중","","","","","","299","","부산광역시 동래구 사직동 141번지 10호","부산광역시 동래구 여고로127번길 65 (사직동, 동래백산아파트)","47831","백산아파트4동","20220217104603","U","2022-02-19 02:40:00.0","","388912.189334849","191097.324862009","부산광역시 동래구 사직동 141번지 10호","공공시설","백산아파트4동","",
"439","민방위대피시설","11_46_02_P","3300000","3300000-S198600013","19861205","","01","영업/정상","18","사용중","","","","","","258","","부산광역시 동래구 사직동 141번지 10호","부산광역시 동래구 여고로127번길 65 (사직동, 동래백산아파트)","","백산아파트5동","20220217104622","U","2022-02-19 02:40:00.0","","388912.189334849","191097.324862009","부산광역시 동래구 사직동 141번지 10호","공공시설","백산아파트5동","",
"440","민방위대피시설","11_46_02_P","3300000","3300000-S201600001","20160512","","01","영업/정상","18","사용중","","","","","","101.49","","부산광역시 동래구 안락동 433번지 24호","부산광역시 동래구 안연로110번길 9 (안락동, 안락제1동주민센터)","47889","안락1동 행정복지센터","20201217162522","U","2020-12-19 02:40:00.0","","391054.928810727","190664.083836237","부산광역시 동래구 안락동 433번지 24호","공공시설","안락1동 행정복지센터","",
"441","민방위대피시설","11_46_02_P","3300000","3300000-S201600002","20160524","","01","영업/정상","18","사용중","","","","","","7877","","부산광역시 동래구 온천동 758번지 12호","부산광역시 동래구 중앙대로1381번길 52 (온천동, 동래SKVIEW아파트)","47726","동래SK뷰 1차아파트","20220217133141","U","2022-02-19 02:40:00.0","","388960.769391985","192270.787271989","부산광역시 동래구 온천동 758번지 12호","공공시설","동래SK뷰 1차아파트","",
"442","민방위대피시설","11_46_02_P","3300000","3300000-S201600003","20160901","","01","영업/정상","18","사용중","","","","","","1601","","부산광역시 동래구 안락동 1256번지","부산광역시 동래구 충렬대로447번길 38 (안락동, 부산안락4 휴먼시아)","47792","부산안락휴먼시아아파트","20201217163005","U","2020-12-19 02:40:00.0","","391940.363534793","190804.40882402","부산광역시 동래구 안락동 1256번지","공공시설","부산안락휴먼시아아파트","",
"443","민방위대피시설","11_46_02_P","3300000","3300000-S199000016","19901205","","01","영업/정상","18","사용중","","","","","","128.71","","부산광역시 동래구 안락동 766번지 2호","부산광역시 동래구 안연로109번길 23 (안락동, 봉생병원별관)","47889","동래봉생병원 별관","20201217161806","U","2020-12-19 02:40:00.0","","390873.001201185","190645.750273327","부산광역시 동래구 안락동 766번지 2호","공공시설","동래봉생병원 별관","",
"444","민방위대피시설","11_46_02_P","3300000","3300000-S201600004","20161111","","01","영업/정상","18","사용중","","","","","","2748","","부산광역시 동래구 사직동 93번지 6호","부산광역시 동래구 사직북로 4 (사직동, 사직동자이언츠파크)","47866","삼정자이언츠파크","20220621152327","U","2022-06-23 02:40:00.0","","387655.81972947","190506.472924428","부산광역시 동래구 사직동 93번지 6호","공공시설","삼정자이언츠파크","",
"445","민방위대피시설","11_46_02_P","3300000","3300000-S197900016","19791126","","01","영업/정상","18","사용중","","","","","","4113","","부산광역시 동래구 수안동 665번지 1호","부산광역시 동래구 충렬대로202번길 14 (수안동, 해바라기아파트)","47816","해바라기1차아파트","20220621092600","U","2022-06-23 02:40:00.0","","389477.233656402","191168.922514301","부산광역시 동래구 수안동 665번지 1호","공공시설","해바라기1차아파트","",
"446","민방위대피시설","11_46_02_P","3300000","3300000-S198100009","19811125","","01","영업/정상","18","사용중","","","","","","791","","부산광역시 동래구 수안동 665번지 1호","부산광역시 동래구 충렬대로202번길 14 (해바라기아파트)","47816","해바라기2차아파트","20220621114019","U","2022-06-23 02:40:00.0","","389477.233656402","191168.922514301","부산광역시 동래구 수안동 665번지 1호","공공시설","해바라기2차아파트","",
"447","민방위대피시설","11_46_02_P","3300000","3300000-S198000015","19801125","","01","영업/정상","18","사용중","","","","","","2957","","부산광역시 동래구 낙민동 172번지","부산광역시 동래구 충렬대로 314 (낙민동, 동래한양아파트)","47881","동래한양아파트","20220621112402","U","2022-06-23 02:40:00.0","","390484.412753152","190793.059824173","부산광역시 동래구 낙민동 172번지","공공시설","동래한양아파트","",
"448","민방위대피시설","11_46_02_P","3300000","3300000-S199600020","19961125","","01","영업/정상","18","사용중","","","","","","594","","부산광역시 동래구 낙민동 90번지 6호","부산광역시 동래구 안남로 36 (낙민동)","47893","중앙하이츠2차아파트","20220621114740","U","2022-06-23 02:40:00.0","","390827.087130201","190277.192617009","부산광역시 동래구 낙민동 90번지 6호","공공시설","중앙하이츠2차아파트","",
"449","민방위대피시설","11_46_02_P","3300000","3300000-S199200017","19921205","","01","영업/정상","18","사용중","","","","","","126","","부산광역시 동래구 사직동 432번지 2호","부산광역시 동래구 아시아드대로164번길 16 (사직동, 청호파크빌라)","47842","청호파크빌라","20220217104720","U","2022-02-19 02:40:00.0","","388093.005364553","190821.458146689","부산광역시 동래구 사직동 432번지 2호","공공시설","청호파크빌라","",
"450","민방위대피시설","11_46_02_P","3300000","3300000-S199200011","19921205","","01","영업/정상","18","사용중","","","","","","2607","","부산광역시 동래구 사직동 113번지 1호","부산광역시 동래구 아시아드대로114번길 10 (사직동, 대륙코리아나아파트)","47845","대륙코리아나","20220217104641","U","2022-02-19 02:40:00.0","","388255.49144134","190337.679179759","부산광역시 동래구 사직동 113번지 1호","공공시설","대륙코리아나","",
"451","민방위대피시설","11_46_02_P","3300000","3300000-S200600002","20061020","","01","영업/정상","18","사용중","","","","","","5234","","부산광역시 동래구 명륜동 752번지","부산광역시 동래구 명륜로236번길 9 (명륜동SKVIEW)","47744","명륜SK뷰아파트","20201217105958","U","2020-12-19 02:40:00.0","","389760.136225528","192596.261907313","부산광역시 동래구 명륜동 752번지","공공시설","명륜SK뷰아파트","",
